FID,time_period,time_format,granularity,geocode,label,geom,pact_m,pact_t,pact_f,pocu_t,pocu_m,pocu_f,psal_t,psal_m,psal_f,psel_t,ppar_t
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d8d,2024,P1Y,GRID_250,250mN105125E170450,250mN105125E170450,"MULTIPOLYGON (((28.366174610083036 -16.695282482961854, 28.368333539560435 -16.695967774383554, 28.369102527180846 -16.69354706698574, 28.366943575578677 -16.692861823882247, 28.366174610083036 -16.695282482961854)))",4,11,7,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d8e,2024,P1Y,GRID_250,250mN105125E170475,250mN105125E170475,"MULTIPOLYGON (((28.366943575578677 -16.692861823882247, 28.369102527180846 -16.69354706698574, 28.36987144702658 -16.691126326761033, 28.367712473300937 -16.69044113197991, 28.366943575578677 -16.692861823882247)))",14,25,11,22,12,10,13,7,6,9,3
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d8f,2024,P1Y,GRID_250,250mN105125E170500,250mN105125E170500,"MULTIPOLYGON (((28.367712473300937 -16.69044113197991, 28.36987144702658 -16.691126326761033, 28.370640299096227 -16.688705553710623, 28.368481303248462 -16.688020407256047, 28.367712473300937 -16.69044113197991)))",19,35,16,27,15,11,23,13,10,4,8
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d90,2024,P1Y,GRID_250,250mN105125E170525,250mN105125E170525,"MULTIPOLYGON (((28.368481303248462 -16.688020407256047, 28.370640299096227 -16.688705553710623, 28.371409083388407 -16.68628474783573, 28.369250065419845 -16.685599649711886, 28.368481303248462 -16.688020407256047)))",42,81,39,58,32,27,49,26,22,10,23
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d91,2024,P1Y,GRID_250,250mN105125E170550,250mN105125E170550,"MULTIPOLYGON (((28.369250065419845 -16.685599649711886, 28.371409083388407 -16.68628474783573, 28.372177799901753 -16.683863909137568, 28.370018759813732 -16.68317885934863, 28.369250065419845 -16.685599649711886)))",29,53,25,40,24,17,30,19,11,10,13
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d92,2024,P1Y,GRID_250,250mN105125E170575,250mN105125E170575,"MULTIPOLYGON (((28.370018759813732 -16.68317885934863, 28.372177799901753 -16.683863909137568, 28.372946448634877 -16.68144303761734, 28.370787386428724 -16.680758036167482, 28.370018759813732 -16.68317885934863)))",7,19,12,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d93,2024,P1Y,GRID_250,250mN105125E170625,250mN105125E170625,"MULTIPOLYGON (((28.371555945263438 -16.678337180169677, 28.373715029586403 -16.679022133276266, 28.374483542754945 -16.676601196115556, 28.372324436316532 -16.675916291356398, 28.371555945263438 -16.678337180169677)))",22,33,12,27,17,10,22,14,8,5,7
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d94,2024,P1Y,GRID_250,250mN105125E170650,250mN105125E170650,"MULTIPOLYGON (((28.372324436316532 -16.675916291356398, 28.374483542754945 -16.676601196115556, 28.37525198813916 -16.67418022613641, 28.37309285958659 -16.67349536972887, 28.372324436316532 -16.675916291356398)))",13,22,9,22,14,8,16,11,5,6,8
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d95,2024,P1Y,GRID_250,250mN105125E170675,250mN105125E170675,"MULTIPOLYGON (((28.37309285958659 -16.67349536972887, 28.37525198813916 -16.67418022613641, 28.376020365737624 -16.671759223340054, 28.373861215072257 -16.671074415288302, 28.37309285958659 -16.67349536972887)))",31,61,30,48,25,23,40,21,19,8,13
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d96,2024,P1Y,GRID_250,250mN105125E170800,250mN105125E170800,"MULTIPOLYGON (((28.376933959143297 -16.661390269419954, 28.379093198246583 -16.662074884006767, 28.379861236895703 -16.65965371714256, 28.377701975686275 -16.658969150932418, 28.376933959143297 -16.661390269419954)))",6,12,6,7,4,4,7,5,4,0,4
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d97,2024,P1Y,GRID_250,250mN105125E170825,250mN105125E170825,"MULTIPOLYGON (((28.377701975686275 -16.658969150932418, 28.379861236895703 -16.65965371714256, 28.38062920775083 -16.657232517468415, 28.37846992443658 -16.656547999639134, 28.377701975686275 -16.658969150932418)))",20,39,18,30,16,13,25,16,8,5,9
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d98,2024,P1Y,GRID_250,250mN105125E170875,250mN105125E170875,"MULTIPOLYGON (((28.379237805392826 -16.654126815541304, 28.381397110810568 -16.65481128498556, 28.38216494607354 -16.652390019695208, 28.38000561855366 -16.651705598640156, 28.379237805392826 -16.654126815541304)))",60,126,66,97,51,46,82,41,41,15,30
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d99,2024,P1Y,GRID_250,250mN105125E170900,250mN105125E170900,"MULTIPOLYGON (((28.38000561855366 -16.651705598640156, 28.38216494607354 -16.652390019695208, 28.382932713538374 -16.649968721598583, 28.38077336391768 -16.64928434893691, 28.38000561855366 -16.651705598640156)))",62,107,45,87,55,32,71,45,26,17,20
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d9a,2024,P1Y,GRID_250,250mN105125E170925,250mN105125E170925,"MULTIPOLYGON (((28.38077336391768 -16.64928434893691, 28.382932713538374 -16.649968721598583, 28.383700413203705 -16.647547390696896, 28.381541041483505 -16.646863066432775, 28.38077336391768 -16.64928434893691)))",14,27,14,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d9b,2024,P1Y,GRID_250,250mN105125E170950,250mN105125E170950,"MULTIPOLYGON (((28.381541041483505 -16.646863066432775, 28.383700413203705 -16.647547390696896, 28.384468045068125 -16.645126026991367, 28.382308651249783 -16.644441751128973, 28.381541041483505 -16.646863066432775)))",18,39,21,33,16,17,30,13,17,3,4
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d9c,2024,P1Y,GRID_250,250mN105125E171025,250mN105125E171025,"MULTIPOLYGON (((28.383843667378127 -16.639599022127253, 28.386003105388774 -16.640283201173634, 28.386770533842242 -16.637861739063887, 28.384611073737457 -16.637177608431738, 28.383843667378127 -16.639599022127253)))",4,10,6,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d9d,2024,P1Y,GRID_250,250mN105125E171650,250mN105125E171650,"MULTIPOLYGON (((28.405152542068613 -16.57706739236341, 28.403774192488346 -16.576631610914134, 28.40300848166928 -16.57905384411256, 28.40400210440076 -16.579368013878778, 28.40409236196205 -16.579260877974825, 28.404462803608723 -16.578991196060336, 28.4049408296362 -16.578458994034975, 28.405014284922526 -16.578261048507766, 28.405075203457937 -16.577974392386025, 28.405130506373318 -16.577352855758534, 28.405152542068613 -16.57706739236341)))",33,68,35,58,30,28,40,21,19,18,11
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d9e,2024,P1Y,GRID_250,250mN105125E171750,250mN105125E171750,"MULTIPOLYGON (((28.408640889766346 -16.568750341783986, 28.408996457609753 -16.56762507529374, 28.406836357355672 -16.566942350491015, 28.40607091790295 -16.569364714738736, 28.408011268425362 -16.5699780335089, 28.408125017119154 -16.569561484285042, 28.408640889766346 -16.568750341783986)))",20,52,32,44,17,28,30,11,19,14,7
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2d9f,2024,P1Y,GRID_250,250mN105125E171775,250mN105125E171775,"MULTIPOLYGON (((28.406836357355672 -16.566942350491015, 28.408996457609753 -16.56762507529374, 28.409761851271497 -16.565202629747283, 28.407601728963364 -16.564519953484044, 28.406836357355672 -16.566942350491015)))",29,52,23,45,25,20,34,19,15,11,7
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2da0,2024,P1Y,GRID_250,250mN105125E171850,250mN105125E171850,"MULTIPOLYGON (((28.40913226863817 -16.55967506119729, 28.411292435050377 -16.560357640369055, 28.41205762516475 -16.55793509653974, 28.40989743670251 -16.557252565919967, 28.40913226863817 -16.55967506119729)))",47,90,43,79,43,36,48,22,26,31,12
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2da1,2024,P1Y,GRID_250,250mN105125E171875,250mN105125E171875,"MULTIPOLYGON (((28.40989743670251 -16.557252565919967, 28.41205762516475 -16.55793509653974, 28.412822747427253 -16.555512519951947, 28.410662536916327 -16.554830037888337, 28.40989743670251 -16.557252565919967)))",158,312,154,237,132,106,209,113,96,28,75
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2da2,2024,P1Y,GRID_250,250mN105125E171900,250mN105125E171900,"MULTIPOLYGON (((28.410662536916327 -16.554830037888337, 28.412822747427253 -16.555512519951947, 28.413587801836496 -16.553089910606886, 28.411427569278217 -16.55240747710363, 28.410662536916327 -16.554830037888337)))",256,480,224,385,211,175,335,183,152,51,95
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2da3,2024,P1Y,GRID_250,250mN105125E171925,250mN105125E171925,"MULTIPOLYGON (((28.411427569278217 -16.55240747710363, 28.413587801836496 -16.553089910606886, 28.4143527883911 -16.550667268505823, 28.412192533786815 -16.549984883567074, 28.411427569278217 -16.55240747710363)))",142,273,131,231,124,107,193,100,93,39,41
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2da4,2024,P1Y,GRID_250,250mN105125E171950,250mN105125E171950,"MULTIPOLYGON (((28.412192533786815 -16.549984883567074, 28.4143527883911 -16.550667268505823, 28.415117707089696 -16.54824459364997, 28.41295743044075 -16.547562257279907, 28.412192533786815 -16.549984883567074)))",28,62,34,52,24,28,39,16,23,14,10
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2da5,2024,P1Y,GRID_250,250mN105125E171975,250mN105125E171975,"MULTIPOLYGON (((28.41295743044075 -16.547562257279907, 28.415117707089696 -16.54824459364997, 28.415882557930903 -16.545821886040564, 28.41372225923863 -16.54513959824336, 28.41295743044075 -16.547562257279907)))",150,306,157,237,123,114,195,93,102,42,70
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2da6,2024,P1Y,GRID_250,250mN105125E172000,250mN105125E172000,"MULTIPOLYGON (((28.41372225923863 -16.54513959824336, 28.415882557930903 -16.545821886040564, 28.41664734091334 -16.543399145678865, 28.414487020179088 -16.542716906458676, 28.41372225923863 -16.54513959824336)))",72,137,64,120,63,57,88,44,44,32,17
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2da7,2024,P1Y,GRID_250,250mN105125E172025,250mN105125E172025,"MULTIPOLYGON (((28.41737387160538 -16.54096431445704, 28.415251713260748 -16.54029418192709, 28.414487020179088 -16.542716906458676, 28.41664734091334 -16.543399145678865, 28.41740886852969 -16.540986471584944, 28.41737387160538 -16.54096431445704)))",17,36,19,29,14,15,20,9,11,9,7
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2da8,2024,P1Y,GRID_250,250mN105125E172050,250mN105125E172050,"MULTIPOLYGON (((28.41737387160538 -16.54096431445704, 28.417368506552588 -16.54096091775551, 28.41722201290679 -16.54085173315065, 28.417113603916917 -16.54075854520521, 28.417011605157885 -16.54066831874836, 28.416911966464387 -16.540502708877874, 28.41682041297584 -16.540081094251402, 28.416823771675606 -16.539871120681816, 28.416839025162723 -16.539718586833633, 28.41689039820886 -16.539356767518612, 28.41696424141617 -16.539064897477694, 28.417048974406644 -16.538197478813945, 28.41601633848221 -16.537871424649836, 28.415251713260748 -16.54029418192709, 28.41737387160538 -16.54096431445704)))",52,114,62,98,48,51,81,38,43,18,16
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2da9,2024,P1Y,GRID_250,250mN105125E172500,250mN105125E172500,"MULTIPOLYGON (((28.429004583305478 -16.49667954204992, 28.431165322582466 -16.49736085751407, 28.431928748100376 -16.49493746236634, 28.429767986808255 -16.49425619556262, 28.429004583305478 -16.49667954204992)))",12,19,7,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2daa,2024,P1Y,GRID_250,250mN105175E173050,250mN105175E173050,"MULTIPOLYGON (((28.450106203771064 -16.44471890518833, 28.452267388411983 -16.445399258759245, 28.453029364059077 -16.442975046408836, 28.45086815742914 -16.442294741596132, 28.450106203771064 -16.44471890518833)))",7,12,6,8,6,4,8,6,4,0,3
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2dab,2024,P1Y,GRID_250,250mN105125E172525,250mN105125E172525,"MULTIPOLYGON (((28.429767986808255 -16.49425619556262, 28.431928748100376 -16.49493746236634, 28.432692105730588 -16.492514034492356, 28.43053132242469 -16.49183281635325, 28.429767986808255 -16.49425619556262)))",140,300,160,269,127,142,200,89,111,69,31
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2dac,2024,P1Y,GRID_250,250mN105125E172550,250mN105125E172550,"MULTIPOLYGON (((28.43053132242469 -16.49183281635325, 28.432692105730588 -16.492514034492356, 28.43345539547176 -16.49009057389334, 28.43129459015343 -16.489409404423018, 28.43053132242469 -16.49183281635325)))",26,56,30,49,25,24,34,16,18,16,7
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2dad,2024,P1Y,GRID_250,250mN105125E172575,250mN105125E172575,"MULTIPOLYGON (((28.43129459015343 -16.489409404423018, 28.43345539547176 -16.49009057389334, 28.434218617322493 -16.487667080570574, 28.432057789993056 -16.4869859597732, 28.43129459015343 -16.489409404423018)))",8,14,6,14,8,6,9,5,4,5,0
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2dae,2024,P1Y,GRID_250,250mN105125E172600,250mN105125E172600,"MULTIPOLYGON (((28.432057789993056 -16.4869859597732, 28.434218617322493 -16.487667080570574, 28.43498177128139 -16.48524355452528, 28.43282092194221 -16.48456248240502, 28.432057789993056 -16.4869859597732)))",12,26,14,21,10,11,18,8,10,3,5
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2daf,2024,P1Y,GRID_250,250mN105125E172625,250mN105125E172625,"MULTIPOLYGON (((28.43282092194221 -16.48456248240502, 28.43498177128139 -16.48524355452528, 28.43574485734712 -16.482819995758717, 28.433583985999523 -16.482138972319756, 28.43282092194221 -16.48456248240502)))",7,17,10,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2db0,2024,P1Y,GRID_250,250mN105125E172725,250mN105125E172725,"MULTIPOLYGON (((28.43587277080661 -16.474868245773777, 28.43803370817134 -16.475549123143868, 28.438796522650527 -16.47312543350469, 28.436635563282785 -16.472444604832557, 28.43587277080661 -16.474868245773777)))",43,82,39,67,39,27,61,35,26,6,15
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2db1,2024,P1Y,GRID_250,250mN105125E172800,250mN105125E172800,"MULTIPOLYGON (((28.438160944537533 -16.46759722481879, 28.44032194790729 -16.468277956082478, 28.441084558682093 -16.465854168301952, 28.438923533313382 -16.465173485748732, 28.438160944537533 -16.46759722481879)))",21,54,33,40,16,24,37,16,21,3,14
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2db2,2024,P1Y,GRID_250,250mN105125E172825,250mN105125E172825,"MULTIPOLYGON (((28.438923533313382 -16.465173485748732, 28.441084558682093 -16.465854168301952, 28.441847101552714 -16.46343034781014, 28.439686054186375 -16.462749713971558, 28.438923533313382 -16.465173485748732)))",27,58,31,49,23,27,43,20,24,6,9
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2db3,2024,P1Y,GRID_250,250mN105125E172850,250mN105125E172850,"MULTIPOLYGON (((28.439686054186375 -16.462749713971558, 28.441847101552714 -16.46343034781014, 28.44260957651775 -16.4610064946083, 28.440448507155104 -16.460325909488528, 28.439686054186375 -16.462749713971558)))",68,130,63,99,52,47,86,42,45,12,32
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2db4,2024,P1Y,GRID_250,250mN105125E172875,250mN105125E172875,"MULTIPOLYGON (((28.440448507155104 -16.460325909488528, 28.44260957651775 -16.4610064946083, 28.44337198357583 -16.45858260869767, 28.441210892218248 -16.45790207230087, 28.440448507155104 -16.460325909488528)))",25,50,26,42,19,22,37,16,20,5,9
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2db5,2024,P1Y,GRID_250,250mN105125E172925,250mN105125E172925,"MULTIPOLYGON (((28.441973209374403 -16.455478202409857, 28.44413432272557 -16.45615869007951, 28.4448965939656 -16.453734738755085, 28.442735458622188 -16.45305429981673, 28.441973209374403 -16.455478202409857)))",6,12,7,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2db6,2024,P1Y,GRID_250,250mN105125E172950,250mN105125E172950,"MULTIPOLYGON (((28.442735458622188 -16.45305429981673, 28.4448965939656 -16.453734738755085, 28.445658797294538 -16.451310754725633, 28.443497639960242 -16.450630364522755, 28.442735458622188 -16.45305429981673)))",24,50,26,30,14,16,26,10,16,4,20
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2db7,2024,P1Y,GRID_250,250mN105125E172975,250mN105125E172975,"MULTIPOLYGON (((28.443497639960242 -16.450630364522755, 28.445658797294538 -16.451310754725633, 28.44642093271101 -16.448886737992392, 28.44425975338717 -16.448206396529166, 28.443497639960242 -16.450630364522755)))",49,109,60,88,40,48,85,39,47,3,27
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2db8,2024,P1Y,GRID_250,250mN105125E173000,250mN105125E173000,"MULTIPOLYGON (((28.44425975338717 -16.448206396529166, 28.44642093271101 -16.448886737992392, 28.447183000213652 -16.44646268855665, 28.445021798901607 -16.44578239583724, 28.44425975338717 -16.448206396529166)))",26,45,19,43,27,16,40,24,16,3,8
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2db9,2024,P1Y,GRID_250,250mN105125E173025,250mN105125E173025,"MULTIPOLYGON (((28.445021798901607 -16.44578239583724, 28.447183000213652 -16.44646268855665, 28.447944999801077 -16.444038606419628, 28.44578377650217 -16.443358362448205, 28.445021798901607 -16.44578239583724)))",8,11,3,7,,,7,,,0,4
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2dba,2024,P1Y,GRID_250,250mN105125E173050,250mN105125E173050,"MULTIPOLYGON (((28.44578377650217 -16.443358362448205, 28.447944999801077 -16.444038606419628, 28.448706931471904 -16.441614491582605, 28.4465456861875 -16.440934296363327, 28.44578377650217 -16.443358362448205)))",16,28,12,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2dbb,2024,P1Y,GRID_250,250mN105125E173125,250mN105125E173125,"MULTIPOLYGON (((28.448069301806903 -16.436086066111056, 28.450230591058265 -16.43676616381352, 28.450992318971064 -16.434341950883997, 28.44883100773825 -16.433661901946174, 28.448069301806903 -16.436086066111056)))",5,12,7,13,5,8,9,4,5,4,0
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2dbc,2024,P1Y,GRID_250,250mN105125E173200,250mN105125E173200,"MULTIPOLYGON (((28.450354215837283 -16.428813475545198, 28.45251557102898 -16.42949342694122, 28.453277095171345 -16.42706911593049, 28.451115718002253 -16.426389213311616, 28.450354215837283 -16.428813475545198)))",14,25,11,22,13,9,19,12,7,3,4
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2dbd,2024,P1Y,GRID_250,250mN105125E173225,250mN105125E173225,"MULTIPOLYGON (((28.451115718002253 -16.426389213311616, 28.453277095171345 -16.42706911593049, 28.45403855138748 -16.424644772228536, 28.451877152242325 -16.423964918390975, 28.451115718002253 -16.426389213311616)))",29,63,35,51,24,27,45,21,24,7,12
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2dbe,2024,P1Y,GRID_250,250mN105125E173250,250mN105125E173250,"MULTIPOLYGON (((28.451877152242325 -16.423964918390975, 28.45403855138748 -16.424644772228536, 28.454799939676008 -16.42222039583662, 28.452638518556157 -16.421540590784552, 28.451877152242325 -16.423964918390975)))",29,57,28,49,26,23,46,24,22,3,10
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2dbf,2024,P1Y,GRID_250,250mN105125E173275,250mN105125E173275,"MULTIPOLYGON (((28.452638518556157 -16.421540590784552, 28.454799939676008 -16.42222039583662, 28.455561260035573 -16.419795986756, 28.45339981694236 -16.41911623049357, 28.452638518556157 -16.421540590784552)))",15,33,17,22,10,12,22,10,12,0,11
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2dc0,2024,P1Y,GRID_250,250mN105125E173300,250mN105125E173300,"MULTIPOLYGON (((28.45339981694236 -16.41911623049357, 28.455561260035573 -16.419795986756, 28.45632251246476 -16.41737154498793, 28.45416104739956 -16.416691837519327, 28.45339981694236 -16.41911623049357)))",30,52,22,43,25,18,40,23,17,3,9
Malla de 250m-2024.fid-68150d23_197ad17ab1b_2dc1,2024,P1Y,GRID_250,250mN105125E173475,250mN105125E173475,"MULTIPOLYGON (((28.45872700355656 -16.40214479339551, 28.46088860042546 -16.402824208013694, 28.46164937730364 -16.40039953746879, 28.45948775847221 -16.399720171673575, 28.45872700355656 -16.40214479339551)))",13,29,16,,,,,,,,
